Abha;18.2465;42.5117;26.76;C;24.52;p;1053.27;mb;25.51;m;07/12/2012
Riyadh;24.7136;46.6753;47.05;C;21.79;p;1043.58;mb;21.95;m;08/12/2012
Jeddah;21.2854;39.2376;33.03;C;31.64;p;1221.49;mb;29.88;m;08/12/2012
Makkah;21.3891;39.8579;29.92;C;21.72;p;1148.38;mb;28.03;m;08/12/2012
Madinah;24.5247;39.5692;41.51;C;14.67;p;1047.83;mb;22.92;m;08/12/2012
Abha;18.2465;42.5117;31.65;C;20.41;p;1076.26;mb;29.16;m;08/12/2012
Riyadh;24.7136;46.6753;40.87;C;17.56;p;1029.69;mb;23.06;m;09/12/2012
Jeddah;21.2854;39.2376;38.93;C;34.85;p;1218.54;mb;22.60;m;09/12/2012
Makkah;21.3891;39.8579;27.41;C;21.00;p;1134.01;mb;22.63;m;09/12/2012
Madinah;24.5247;39.5692;42.61;C;16.53;p;1018.27;mb;22.24;m;09/12/2012
Abha;18.2465;42.5117;25.44;C;24.51;p;1082.86;mb;29.86;m;09/12/2012
Riyadh;24.7136;46.6753;49.30;C;19.25;p;1048.63;mb;22.92;m;10/12/2012
Jeddah;21.2854;39.2376;36.48;C;32.11;p;1204.16;mb;20.90;m;10/12/2012
Makkah;21.3891;39.8579;36.07;C;21.84;p;1148.26;mb;24.54;m;10/12/2012
Madinah;24.5247;39.5692;43.95;C;13.66;p;1046.91;mb;29.52;m;10/12/2012
Abha;18.2465;42.5117;31.20;C;21.48;p;1044.31;mb;29.84;m;10/12/2012
Riyadh;24.7136;46.6753;42.64;C;20.45;p;1022.77;mb;24.62;m;11/12/2012
Jeddah;21.2854;39.2376;36.53;C;34.09;p;1206.31;mb;22.39;m;11/12/2012
Makkah;21.3891;39.8579;29.66;C;24.83;p;1148.62;mb;28.37;m;11/12/2012
Madinah;24.5247;39.5692;39.43;C;14.73;p;1036.52;mb;23.66;m;11/12/2012
Abha;18.2465;42.5117;31.25;C;25.00;p;1076.78;mb;20.07;m;11/12/2012
Riyadh;24.7136;46.6753;44.76;C;17.19;p;1014.94;mb;20.59;m;12/12/2012
Jeddah;21.2854;39.2376;32.09;C;32.05;p;1212.44;mb;23.50;m;12/12/2012
Makkah;21.3891;39.8579;35.13;C;23.30;p;1129.60;mb;27.72;m;12/12/2012
Madinah;24.5247;39.5692;36.38;C;13.02;p;1030.18;mb;27.86;m;12/12/2012
Abha;18.2465;42.5117;24.58;C;23.29;p;1085.42;mb;20.22;m;12/12/2012
Riyadh;24.7136;46.6753;42.54;C;19.52;p;1013.96;mb;25.14;m;13/12/2012
Jeddah;21.2854;39.2376;34.00;C;30.56;p;1247.09;mb;26.79;m;13/12/2012
Makkah;21.3891;39.8579;30.70;C;23.21;p;1107.59;mb;28.94;m;13/12/2012
Madinah;24.5247;39.5692;38.65;C;14.59;p;1034.42;mb;23.91;m;13/12/2012
Abha;18.2465;42.5117;29.73;C;20.18;p;1074.93;mb;22.61;m;13/12/2012
Riyadh;24.7136;46.6753;40.85;C;17.71;p;1000.49;mb;25.35;m;14/12/2012
Jeddah;21.2854;39.2376;33.17;C;32.94;p;1231.95;mb;26.78;m;14/12/2012
Makkah;21.3891;39.8579;28.22;C;22.25;p;1136.07;mb;23.42;m;14/12/2012
Madinah;24.5247;39.5692;35.68;C;14.67;p;1024.87;mb;28.99;m;14/12/2012
Abha;18.2465;42.5117;25.71;C;20.96;p;1055.79;mb;20.82;m;14/12/2012
Riyadh;24.7136;46.6753;44.36;C;21.94;p;1041.39;mb;20.70;m;15/12/2012
Jeddah;21.2854;39.2376;31.71;C;34.96;p;1234.28;mb;24.67;m;15/12/2012
Makkah;21.3891;39.8579;36.72;C;22.96;p;1104.39;mb;29.30;m;15/12/2012
Madinah;24.5247;39.5692;41.34;C;14.54;p;1022.95;mb;26.55;m;15/12/2012
Abha;18.2465;42.5117;24.44;C;20.07;p;1060.10;mb;25.29;m;15/12/2012
Riyadh;24.7136;46.6753;42.43;C;19.54;p;1040.54;mb;25.08;m;16/12/2012
Jeddah;21.2854;39.2376;34.79;C;31.23;p;1234.96;mb;27.43;m;16/12/2012
Makkah;21.3891;39.8579;27.17;C;22.15;p;1143.14;mb;29.86;m;16/12/2012
Madinah;24.5247;39.5692;43.93;C;16.45;p;1048.37;mb;20.97;m;16/12/2012
Abha;18.2465;42.5117;30.01;C;21.32;p;1041.90;mb;28.38;m;16/12/2012
Riyadh;24.7136;46.6753;48.85;C;21.57;p;1030.40;mb;26.65;m;17/12/2012
Jeddah;21.2854;39.2376;34.68;C;34.25;p;1248.88;mb;29.76;m;17/12/2012
Makkah;21.3891;39.8579;32.14;C;22.78;p;1106.72;mb;20.75;m;17/12/2012
Madinah;24.5247;39.5692;35.99;C;16.51;p;1044.49;mb;21.71;m;17/12/2012
Abha;18.2465;42.5117;31.54;C;21.86;p;1074.89;mb;28.75;m;17/12/2012
Riyadh;24.7136;46.6753;44.29;C;18.76;p;1021.99;mb;29.77;m;18/12/2012
Jeddah;21.2854;39.2376;38.23;C;32.98;p;1209.11;mb;27.99;m;18/12/2012
Makkah;21.3891;39.8579;28.21;C;24.27;p;1127.25;mb;20.18;m;18/12/2012
Madinah;24.5247;39.5692;40.99;C;13.45;p;1042.67;mb;26.79;m;18/12/2012
Abha;18.2465;42.5117;28.61;C;22.57;p;1074.47;mb;20.42;m;18/12/2012
Riyadh;24.7136;46.6753;45.06;C;21.98;p;1040.26;mb;20.43;m;19/12/2012
Jeddah;21.2854;39.2376;39.24;C;30.92;p;1231.05;mb;23.76;m;19/12/2012
Makkah;21.3891;39.8579;32.89;C;24.10;p;1134.25;mb;26.57;m;19/12/2012
Madinah;24.5247;39.5692;42.20;C;16.53;p;1027.15;mb;26.81;m;19/12/2012
Abha;18.2465;42.5117;30.66;C;20.96;p;1062.10;mb;25.29;m;19/12/2012
Riyadh;24.7136;46.6753;48.66;C;18.71;p;1008.23;mb;21.58;m;20/12/2012
Jeddah;21.2854;39.2376;37.67;C;33.62;p;1204.25;mb;21.62;m;20/12/2012
Makkah;21.3891;39.8579;32.76;C;21.25;p;1111.22;mb;25.89;m;20/12/2012
Madinah;24.5247;39.5692;37.47;C;16.52;p;1034.27;mb;20.48;m;20/12/2012
Abha;18.2465;42.5117;24.39;C;21.81;p;1057.37;mb;28.62;m;20/12/2012
Riyadh;24.7136;46.6753;42.95;C;19.80;p;1005.91;mb;26.94;m;21/12/2012
Jeddah;21.2854;39.2376;38.69;C;31.25;p;1217.63;mb;28.77;m;21/12/2012
Makkah;21.3891;39.8579;34.19;C;21.52;p;1113.76;mb;26.97;m;21/12/2012
Madinah;24.5247;39.5692;42.87;C;16.86;p;1018.51;mb;29.75;m;21/12/2012
Abha;18.2465;42.5117;26.17;C;22.14;p;1077.09;mb;26.24;m;21/12/2012
Riyadh;24.7136;46.6753;43.27;C;20.13;p;1019.32;mb;22.81;m;22/12/2012
Jeddah;21.2854;39.2376;35.40;C;34.73;p;1208.65;mb;27.33;m;22/12/2012
Makkah;21.3891;39.8579;33.28;C;20.64;p;1103.69;mb;26.17;m;22/12/2012
Madinah;24.5247;39.5692;37.34;C;15.72;p;1042.96;mb;27.93;m;22/12/2012
Abha;18.2465;42.5117;30.06;C;23.92;p;1041.32;mb;28.62;m;22/12/2012
Riyadh;24.7136;46.6753;48.81;C;17.16;p;1010.92;mb;25.32;m;23/12/2012
Jeddah;21.2854;39.2376;30.59;C;32.48;p;1237.83;mb;29.25;m;23/12/2012
Makkah;21.3891;39.8579;27.13;C;22.94;p;1110.23;mb;24.70;m;23/12/2012
Madinah;24.5247;39.5692;39.97;C;15.48;p;1003.66;mb;27.00;m;23/12/2012
Abha;18.2465;42.5117;25.30;C;22.27;p;1083.42;mb;21.70;m;23/12/2012
Riyadh;24.7136;46.6753;47.68;C;18.62;p;1034.94;mb;26.75;m;24/12/2012
Jeddah;21.2854;39.2376;35.00;C;30.44;p;1228.05;mb;21.69;m;24/12/2012
Makkah;21.3891;39.8579;34.57;C;22.18;p;1112.19;mb;20.65;m;24/12/2012
Madinah;24.5247;39.5692;41.53;C;12.73;p;1025.86;mb;21.09;m;24/12/2012
Abha;18.2465;42.5117;31.30;C;21.38;p;1084.80;mb;26.36;m;24/12/2012
Riyadh;24.7136;46.6753;47.64;C;18.81;p;1040.42;mb;28.38;m;25/12/2012
Jeddah;21.2854;39.2376;31.03;C;34.50;p;1222.21;mb;25.88;m;25/12/2012
Makkah;21.3891;39.8579;30.33;C;21.21;p;1144.99;mb;25.03;m;25/12/2012
Madinah;24.5247;39.5692;42.06;C;15.34;p;1024.79;mb;21.72;m;25/12/2012
Abha;18.2465;42.5117;22.55;C;22.55;p;1055.29;mb;29.03;m;25/12/2012
Riyadh;24.7136;46.6753;48.33;C;18.00;p;1049.99;mb;29.11;m;26/12/2012
Jeddah;21.2854;39.2376;33.81;C;32.63;p;1203.81;mb;26.15;m;26/12/2012
Makkah;21.3891;39.8579;33.29;C;23.17;p;1122.27;mb;25.78;m;26/12/2012
Madinah;24.5247;39.5692;36.82;C;12.72;p;1005.23;mb;26.81;m;26/12/2012
Abha;18.2465;42.5117;30.10;C;21.17;p;1057.06;mb;23.32;m;26/12/2012
Riyadh;24.7136;46.6753;49.04;C;20.41;p;1024.91;mb;28.46;m;27/12/2012
Jeddah;21.2854;39.2376;33.89;C;33.64;p;1242.20;mb;26.48;m;27/12/2012
Makkah;21.3891;39.8579;36.14;C;24.99;p;1124.66;mb;26.52;m;27/12/2012
Madinah;24.5247;39.5692;43.73;C;16.63;p;1032.45;mb;29.35;m;27/12/2012
Abha;18.2465;42.5117;31.58;C;24.28;p;1072.94;mb;28.75;m;27/12/2012
Riyadh;24.7136;46.6753;45.14;C;19.22;p;1025.14;mb;29.95;m;28/12/2012
Jeddah;21.2854;39.2376;38.95;C;30.28;p;1218.74;mb;20.98;m;28/12/2012
Makkah;21.3891;39.8579;31.02;C;23.28;p;1147.75;mb;27.07;m;28/12/2012
Madinah;24.5247;39.5692;36.58;C;12.04;p;1041.12;mb;24.23;m;28/12/2012
Abha;18.2465;42.5117;26.41;C;20.77;p;1050.57;mb;25.94;m;28/12/2012
Riyadh;24.7136;46.6753;45.83;C;20.76;p;1048.84;mb;26.04;m;29/12/2012
Jeddah;21.2854;39.2376;35.30;C;31.73;p;1209.97;mb;21.48;m;29/12/2012
Makkah;21.3891;39.8579;32.66;C;22.84;p;1116.91;mb;21.16;m;29/12/2012
Madinah;24.5247;39.5692;39.82;C;16.94;p;1010.65;mb;20.78;m;29/12/2012
Abha;18.2465;42.5117;29.04;C;23.56;p;1059.60;mb;29.21;m;29/12/2012
Riyadh;24.7136;46.6753;44.91;C;20.74;p;1037.32;mb;28.63;m;30/12/2012
Jeddah;21.2854;39.2376;33.44;C;34.47;p;1201.73;mb;29.70;m;30/12/2012
Makkah;21.3891;39.8579;28.91;C;20.67;p;1119.22;mb;22.59;m;30/12/2012
Madinah;24.5247;39.5692;42.34;C;14.75;p;1022.63;mb;26.91;m;30/12/2012
Abha;18.2465;42.5117;28.18;C;21.86;p;1082.82;mb;26.49;m;30/12/2012
Riyadh;24.7136;46.6753;46.78;C;17.15;p;1009.84;mb;29.90;m;31/12/2012
Jeddah;21.2854;39.2376;36.16;C;30.26;p;1231.24;mb;23.95;m;31/12/2012
Makkah;21.3891;39.8579;35.91;C;21.09;p;1121.74;mb;25.42;m;31/12/2012
Madinah;24.5247;39.5692;39.87;C;15.15;p;1030.71;mb;25.65;m;31/12/2012
Abha;18.2465;42.5117;26.69;C;21.33;p;1071.26;mb;23.77;m;31/12/2012
Riyadh;24.7136;46.6753;49.52;C;17.67;p;1047.52;mb;26.97;m;01/01/2013
Jeddah;21.2854;39.2376;31.51;C;31.97;p;1204.85;mb;20.40;m;01/01/2013
Makkah;21.3891;39.8579;33.99;C;23.12;p;1140.83;mb;24.91;m;01/01/2013
Madinah;24.5247;39.5692;38.01;C;16.96;p;1013.84;mb;28.49;m;01/01/2013
Abha;18.2465;42.5117;22.90;C;21.36;p;1079.85;mb;25.66;m;01/01/2013
Riyadh;24.7136;46.6753;47.84;C;19.18;p;1027.45;mb;20.04;m;02/01/2013
Jeddah;21.2854;39.2376;38.15;C;30.60;p;1215.71;mb;26.81;m;02/01/2013
Makkah;21.3891;39.8579;28.66;C;21.84;p;1149.41;mb;25.82;m;02/01/2013
Madinah;24.5247;39.5692;40.51;C;16.31;p;1001.45;mb;20.75;m;02/01/2013
Abha;18.2465;42.5117;31.07;C;21.88;p;1062.68;mb;26.87;m;02/01/2013
Riyadh;24.7136;46.6753;49.25;C;18.07;p;1015.61;mb;27.95;m;03/01/2013
Jeddah;21.2854;39.2376;34.74;C;31.38;p;1239.03;mb;22.58;m;03/01/2013
Makkah;21.3891;39.8579;30.26;C;23.67;p;1107.76;mb;21.88;m;03/01/2013
Madinah;24.5247;39.5692;40.60;C;14.37;p;1003.04;mb;23.24;m;03/01/2013
Abha;18.2465;42.5117;25.75;C;20.71;p;1046.40;mb;29.25;m;03/01/2013
Riyadh;24.7136;46.6753;48.18;C;17.43;p;1012.34;mb;27.23;m;04/01/2013
Jeddah;21.2854;39.2376;31.03;C;32.49;p;1212.65;mb;22.17;m;04/01/2013
Makkah;21.3891;39.8579;35.00;C;24.06;p;1128.60;mb;25.33;m;04/01/2013
Madinah;24.5247;39.5692;36.27;C;15.97;p;1045.23;mb;21.12;m;04/01/2013
Abha;18.2465;42.5117;22.18;C;23.61;p;1066.02;mb;27.70;m;04/01/2013
Riyadh;24.7136;46.6753;43.92;C;21.13;p;1004.89;mb;20.16;m;05/01/2013
Jeddah;21.2854;39.2376;33.10;C;32.26;p;1216.96;mb;20.88;m;05/01/2013
Makkah;21.3891;39.8579;29.67;C;21.95;p;1139.12;mb;28.42;m;05/01/2013
Madinah;24.5247;39.5692;44.30;C;14.57;p;1016.37;mb;25.24;m;05/01/2013
Abha;18.2465;42.5117;22.44;C;20.80;p;1040.04;mb;24.14;m;05/01/2013
Riyadh;24.7136;46.6753;40.39;C;20.15;p;1019.70;mb;25.51;m;06/01/2013
Jeddah;21.2854;39.2376;31.59;C;34.16;p;1201.40;mb;20.40;m;06/01/2013
Makkah;21.3891;39.8579;32.29;C;21.87;p;1130.95;mb;29.46;m;06/01/2013
Madinah;24.5247;39.5692;41.61;C;13.67;p;1042.65;mb;23.87;m;06/01/2013
Abha;18.2465;42.5117;25.47;C;22.54;p;1080.47;mb;22.71;m;06/01/2013
Riyadh;24.7136;46.6753;47.46;C;18.18;p;1030.91;mb;20.48;m;07/01/2013
Jeddah;21.2854;39.2376;37.53;C;33.80;p;1214.32;mb;29.49;m;07/01/2013
Makkah;21.3891;39.8579;31.06;C;23.19;p;1143.84;mb;24.68;m;07/01/2013
Madinah;24.5247;39.5692;36.80;C;16.93;p;1019.65;mb;22.44;m;07/01/2013
Abha;18.2465;42.5117;26.87;C;20.73;p;1079.20;mb;20.89;m;07/01/2013
Riyadh;24.7136;46.6753;46.27;C;21.66;p;1022.96;mb;26.26;m;08/01/2013
Jeddah;21.2854;39.2376;37.07;C;33.95;p;1229.23;mb;28.95;m;08/01/2013
Makkah;21.3891;39.8579;34.62;C;20.22;p;1110.71;mb;23.32;m;08/01/2013
Madinah;24.5247;39.5692;39.47;C;16.51;p;1000.44;mb;27.23;m;08/01/2013
Abha;18.2465;42.5117;23.51;C;20.15;p;1084.20;mb;20.94;m;08/01/2013
Riyadh;24.7136;46.6753;43.48;C;18.77;p;1022.17;mb;29.99;m;09/01/2013
Jeddah;21.2854;39.2376;33.05;C;30.77;p;1223.03;mb;23.55;m;09/01/2013
Makkah;21.3891;39.8579;27.28;C;23.52;p;1149.28;mb;27.91;m;09/01/2013
Madinah;24.5247;39.5692;39.54;C;14.17;p;1044.26;mb;24.48;m;09/01/2013
Abha;18.2465;42.5117;26.65;C;20.34;p;1077.44;mb;23.23;m;09/01/2013
Riyadh;24.7136;46.6753;42.39;C;18.18;p;1006.42;mb;25.38;m;10/01/2013
Jeddah;21.2854;39.2376;38.45;C;34.25;p;1201.49;mb;23.45;m;10/01/2013
Makkah;21.3891;39.8579;34.28;C;24.68;p;1120.50;mb;23.31;m;10/01/2013
Madinah;24.5247;39.5692;44.30;C;15.01;p;1010.12;mb;29.94;m;10/01/2013
Abha;18.2465;42.5117;26.62;C;23.27;p;1042.22;mb;28.24;m;10/01/2013
Riyadh;24.7136;46.6753;42.45;C;20.21;p;1022.51;mb;20.68;m;11/01/2013
Jeddah;21.2854;39.2376;34.20;C;31.03;p;1232.59;mb;26.17;m;11/01/2013
Makkah;21.3891;39.8579;33.32;C;21.22;p;1135.04;mb;28.16;m;11/01/2013
Madinah;24.5247;39.5692;36.11;C;15.94;p;1035.99;mb;25.52;m;11/01/2013
Abha;18.2465;42.5117;31.75;C;22.34;p;1058.84;mb;26.82;m;11/01/2013
Riyadh;24.7136;46.6753;42.00;C;17.32;p;1037.96;mb;27.05;m;12/01/2013
Jeddah;21.2854;39.2376;31.48;C;30.04;p;1241.33;mb;26.13;m;12/01/2013
Makkah;21.3891;39.8579;30.48;C;23.15;p;1126.80;mb;29.95;m;12/01/2013
Madinah;24.5247;39.5692;39.86;C;14.84;p;1027.24;mb;28.45;m;12/01/2013
Abha;18.2465;42.5117;23.98;C;20.25;p;1046.23;mb;29.30;m;12/01/2013
Riyadh;24.7136;46.6753;43.19;C;20.38;p;1027.55;mb;23.06;m;13/01/2013
Jeddah;21.2854;39.2376;36.72;C;34.71;p;1238.15;mb;22.65;m;13/01/2013
Makkah;21.3891;39.8579;30.93;C;24.82;p;1126.80;mb;20.32;m;13/01/2013
Madinah;24.5247;39.5692;35.12;C;15.97;p;1037.81;mb;25.83;m;13/01/2013
Abha;18.2465;42.5117;24.06;C;21.29;p;1072.02;mb;22.33;m;13/01/2013
Riyadh;24.7136;46.6753;42.43;C;19.39;p;1045.44;mb;20.76;m;14/01/2013
Jeddah;21.2854;39.2376;35.72;C;30.41;p;1248.93;mb;29.14;m;14/01/2013
Makkah;21.3891;39.8579;36.76;C;23.44;p;1111.55;mb;20.45;m;14/01/2013
Madinah;24.5247;39.5692;44.56;C;13.87;p;1013.58;mb;21.95;m;14/01/2013
Abha;18.2465;42.5117;29.33;C;23.63;p;1085.09;mb;28.78;m;14/01/2013
Riyadh;24.7136;46.6753;43.98;C;19.65;p;1010.08;mb;27.12;m;15/01/2013
Jeddah;21.2854;39.2376;32.15;C;31.81;p;1236.54;mb;25.42;m;15/01/2013
Makkah;21.3891;39.8579;27.48;C;20.38;p;1117.63;mb;27.57;m;15/01/2013
Madinah;24.5247;39.5692;36.93;C;15.66;p;1030.24;mb;28.45;m;15/01/2013
Abha;18.2465;42.5117;28.41;C;22.86;p;1082.42;mb;20.50;m;15/01/2013
Riyadh;24.7136;46.6753;49.50;C;19.27;p;1032.98;mb;29.98;m;16/01/2013
Jeddah;21.2854;39.2376;34.45;C;32.90;p;1202.64;mb;22.75;m;16/01/2013
Makkah;21.3891;39.8579;31.37;C;22.28;p;1108.08;mb;22.35;m;16/01/2013
Madinah;24.5247;39.5692;39.92;C;15.79;p;1047.29;mb;27.93;m;16/01/2013
Abha;18.2465;42.5117;27.87;C;20.93;p;1057.15;mb;25.20;m;16/01/2013
Riyadh;24.7136;46.6753;41.34;C;19.20;p;1001.85;mb;21.64;m;17/01/2013
Jeddah;21.2854;39.2376;34.49;C;30.94;p;1233.69;mb;26.08;m;17/01/2013
Makkah;21.3891;39.8579;29.40;C;21.25;p;1146.56;mb;23.72;m;17/01/2013
Madinah;24.5247;39.5692;35.71;C;13.19;p;1015.53;mb;29.78;m;17/01/2013
Abha;18.2465;42.5117;27.63;C;23.14;p;1085.47;mb;29.09;m;17/01/2013
Riyadh;24.7136;46.6753;43.11;C;19.52;p;1035.63;mb;24.08;m;18/01/2013
Jeddah;21.2854;39.2376;30.98;C;31.50;p;1206.84;mb;20.97;m;18/01/2013
Makkah;21.3891;39.8579;27.04;C;22.13;p;1132.94;mb;22.13;m;18/01/2013
Madinah;24.5247;39.5692;39.71;C;12.30;p;1018.17;mb;23.08;m;18/01/2013
Abha;18.2465;42.5117;23.47;C;21.44;p;1047.98;mb;24.10;m;18/01/2013
Riyadh;24.7136;46.6753;46.62;C;19.16;p;1011.46;mb;29.61;m;19/01/2013
Jeddah;21.2854;39.2376;30.45;C;33.39;p;1249.83;mb;23.46;m;19/01/2013
Makkah;21.3891;39.8579;33.14;C;20.19;p;1126.88;mb;24.57;m;19/01/2013
Madinah;24.5247;39.5692;40.85;C;13.46;p;1044.10;mb;25.28;m;19/01/2013
Abha;18.2465;42.5117;27.27;C;23.87;p;1045.44;mb;24.29;m;19/01/2013
Riyadh;24.7136;46.6753;40.64;C;21.03;p;1023.71;mb;27.13;m;20/01/2013
Jeddah;21.2854;39.2376;38.88;C;30.54;p;1204.01;mb;29.72;m;20/01/2013
Makkah;21.3891;39.8579;29.45;C;23.74;p;1136.93;mb;24.89;m;20/01/2013
Madinah;24.5247;39.5692;40.39;C;12.40;p;1038.16;mb;27.21;m;20/01/2013
Abha;18.2465;42.5117;27.78;C;22.98;p;1059.59;mb;29.02;m;20/01/2013
Riyadh;24.7136;46.6753;43.36;C;21.33;p;1021.02;mb;29.51;m;21/01/2013
Jeddah;21.2854;39.2376;37.42;C;32.73;p;1220.87;mb;28.68;m;21/01/2013
Makkah;21.3891;39.8579;28.93;C;24.65;p;1129.00;mb;20.71;m;21/01/2013
Madinah;24.5247;39.5692;44.54;C;15.38;p;1044.59;mb;24.11;m;21/01/2013
Abha;18.2465;42.5117;27.67;C;20.87;p;1077.27;mb;21.70;m;21/01/2013
Riyadh;24.7136;46.6753;47.08;C;19.19;p;1030.36;mb;29.87;m;22/01/2013
Jeddah;21.2854;39.2376;36.82;C;32.94;p;1230.81;mb;24.94;m;22/01/2013
Makkah;21.3891;39.8579;35.75;C;23.51;p;1111.63;mb;24.13;m;22/01/2013
Madinah;24.5247;39.5692;35.51;C;13.51;p;1009.28;mb;20.23;m;22/01/2013
Abha;18.2465;42.5117;25.36;C;24.06;p;1089.93;mb;21.77;m;22/01/2013
Riyadh;24.7136;46.6753;40.79;C;17.31;p;1016.13;mb;25.19;m;23/01/2013
Jeddah;21.2854;39.2376;35.81;C;31.68;p;1207.24;mb;21.40;m;23/01/2013
Makkah;21.3891;39.8579;35.22;C;22.53;p;1135.36;mb;26.98;m;23/01/2013
Madinah;24.5247;39.5692;44.41;C;14.55;p;1030.98;mb;29.06;m;23/01/2013
Abha;18.2465;42.5117;23.75;C;24.06;p;1051.42;mb;24.27;m;23/01/2013
Riyadh;24.7136;46.6753;43.82;C;19.64;p;1038.42;mb;23.77;m;24/01/2013
Jeddah;21.2854;39.2376;30.69;C;32.60;p;1210.53;mb;20.85;m;24/01/2013
Makkah;21.3891;39.8579;27.44;C;20.98;p;1100.04;mb;22.64;m;24/01/2013
Madinah;24.5247;39.5692;39.52;C;15.31;p;1004.01;mb;24.71;m;24/01/2013
Abha;18.2465;42.5117;31.35;C;22.99;p;1073.66;mb;25.69;m;24/01/2013
Riyadh;24.7136;46.6753;41.23;C;19.41;p;1016.84;mb;29.35;m;25/01/2013
Jeddah;21.2854;39.2376;34.73;C;33.90;p;1233.76;mb;23.18;m;25/01/2013
Makkah;21.3891;39.8579;34.09;C;21.81;p;1147.01;mb;25.83;m;25/01/2013
Madinah;24.5247;39.5692;42.90;C;15.11;p;1023.03;mb;20.46;m;25/01/2013
Abha;18.2465;42.5117;25.41;C;23.89;p;1064.01;mb;27.47;m;25/01/2013
Riyadh;24.7136;46.6753;49.82;C;18.92;p;1025.37;mb;28.27;m;26/01/2013
Jeddah;21.2854;39.2376;38.28;C;31.72;p;1236.93;mb;20.72;m;26/01/2013
Makkah;21.3891;39.8579;34.15;C;23.04;p;1122.40;mb;28.51;m;26/01/2013
Madinah;24.5247;39.5692;38.79;C;13.61;p;1025.45;mb;28.97;m;26/01/2013
Abha;18.2465;42.5117;30.94;C;21.81;p;1057.85;mb;28.20;m;26/01/2013
Riyadh;24.7136;46.6753;41.81;C;17.69;p;1039.32;mb;28.07;m;27/01/2013
Jeddah;21.2854;39.2376;32.78;C;34.96;p;1246.71;mb;26.95;m;27/01/2013
Makkah;21.3891;39.8579;30.65;C;23.78;p;1134.60;mb;25.04;m;27/01/2013
Madinah;24.5247;39.5692;37.60;C;16.41;p;1028.62;mb;25.41;m;27/01/2013
Abha;18.2465;42.5117;23.90;C;24.94;p;1077.15;mb;23.95;m;27/01/2013
Riyadh;24.7136;46.6753;42.05;C;21.55;p;1027.37;mb;25.15;m;28/01/2013
Jeddah;21.2854;39.2376;34.64;C;30.37;p;1216.68;mb;25.37;m;28/01/2013
Makkah;21.3891;39.8579;27.38;C;22.70;p;1140.91;mb;22.47;m;28/01/2013
Madinah;24.5247;39.5692;40.27;C;12.57;p;1027.03;mb;28.38;m;28/01/2013
Abha;18.2465;42.5117;22.09;C;23.97;p;1048.82;mb;21.46;m;28/01/2013
Riyadh;24.7136;46.6753;43.37;C;17.86;p;1030.70;mb;26.56;m;29/01/2013
Jeddah;21.2854;39.2376;37.95;C;32.67;p;1236.66;mb;23.87;m;29/01/2013
Makkah;21.3891;39.8579;31.56;C;20.84;p;1138.40;mb;21.88;m;29/01/2013
Madinah;24.5247;39.5692;38.86;C;15.80;p;1049.06;mb;26.15;m;29/01/2013
Abha;18.2465;42.5117;31.96;C;24.16;p;1046.88;mb;22.97;m;29/01/2013
Riyadh;24.7136;46.6753;44.20;C;21.50;p;1046.05;mb;26.24;m;30/01/2013
Jeddah;21.2854;39.2376;38.21;C;31.85;p;1200.43;mb;26.78;m;30/01/2013
Makkah;21.3891;39.8579;35.81;C;21.42;p;1149.42;mb;25.35;m;30/01/2013
Madinah;24.5247;39.5692;40.53;C;15.09;p;1034.47;mb;24.88;m;30/01/2013
Abha;18.2465;42.5117;25.67;C;21.35;p;1078.66;mb;22.38;m;30/01/2013
Riyadh;24.7136;46.6753;41.86;C;21.01;p;1031.84;mb;28.57;m;31/01/2013
Jeddah;21.2854;39.2376;33.20;C;33.52;p;1238.32;mb;21.25;m;31/01/2013
Makkah;21.3891;39.8579;30.63;C;21.06;p;1134.79;mb;29.10;m;31/01/2013
Madinah;24.5247;39.5692;44.14;C;15.57;p;1031.18;mb;23.79;m;31/01/2013
Abha;18.2465;42.5117;28.07;C;21.95;p;1068.60;mb;21.99;m;31/01/2013
Riyadh;24.7136;46.6753;45.21;C;22.00;p;1034.23;mb;23.34;m;01/02/2013
Jeddah;21.2854;39.2376;30.65;C;33.31;p;1244.75;mb;26.93;m;01/02/2013
Makkah;21.3891;39.8579;36.33;C;20.54;p;1136.76;mb;26.90;m;01/02/2013
Madinah;24.5247;39.5692;40.59;C;12.33;p;1024.44;mb;27.10;m;01/02/2013
Abha;18.2465;42.5117;29.63;C;21.93;p;1052.62;mb;25.83;m;01/02/2013
Riyadh;24.7136;46.6753;40.07;C;17.35;p;1035.63;mb;24.51;m;02/02/2013
Jeddah;21.2854;39.2376;36.96;C;32.83;p;1230.91;mb;27.96;m;02/02/2013
Makkah;21.3891;39.8579;31.98;C;22.94;p;1149.18;mb;20.16;m;02/02/2013
Madinah;24.5247;39.5692;40.33;C;13.03;p;1002.13;mb;26.21;m;02/02/2013
Abha;18.2465;42.5117;27.83;C;20.97;p;1082.30;mb;20.54;m;02/02/2013
Riyadh;24.7136;46.6753;41.83;C;19.09;p;1009.12;mb;21.46;m;03/02/2013
Jeddah;21.2854;39.2376;35.80;C;32.79;p;1210.00;mb;24.44;m;03/02/2013
Makkah;21.3891;39.8579;27.40;C;23.09;p;1134.78;mb;29.88;m;03/02/2013
Madinah;24.5247;39.5692;44.45;C;14.42;p;1027.68;mb;26.41;m;03/02/2013
